date	country	UF	cases	death_DENV2	genomes_DENV2	death_DENV1	genomes_DENV1	death	genomes
23/12/2018	Brazil	MG	1367	0	0	0	0	0	0
30/12/2018	Brazil	MG	2151	0	0	0	0	0	0
06/01/2019	Brazil	MG	3574	0	0	0	0	0	0
13/01/2019	Brazil	MG	4447	0	1	0	0	0	1
20/01/2019	Brazil	MG	5410	0	0	0	0	0	0
27/01/2019	Brazil	MG	7638	1	3	0	0	1	3
03/02/2019	Brazil	MG	8556	1	2	0	0	1	2
10/02/2019	Brazil	MG	10431	0	2	0	0	0	2
17/02/2019	Brazil	MG	12831	0	4	0	0	0	4
24/02/2019	Brazil	MG	13293	1	3	0	0	1	3
03/03/2019	Brazil	MG	12718	1	1	0	0	1	1
10/03/2019	Brazil	MG	18082	0	0	0	0	0	0
17/03/2019	Brazil	MG	23549	1	4	0	0	1	4
24/03/2019	Brazil	MG	29820	2	4	0	0	2	4
31/03/2019	Brazil	MG	34123	2	4	0	0	2	4
07/04/2019	Brazil	MG	36885	2	4	0	0	2	4
14/04/2019	Brazil	MG	35461	1	1	0	0	1	1
21/04/2019	Brazil	MG	49792	1	1	0	0	1	1
28/04/2019	Brazil	MG	48774	0	0	0	0	0	0
05/05/2019	Brazil	MG	50337	2	3	0	0	2	3
12/05/2019	Brazil	MG	46106	0	0	0	0	0	0
19/05/2019	Brazil	MG	39403	2	2	0	0	2	2
26/05/2019	Brazil	MG	32074	0	0	0	0	0	0
02/06/2019	Brazil	MG	22247	1	1	0	0	1	1
09/06/2019	Brazil	MG	15155	0	0	0	0	0	0
16/06/2019	Brazil	MG	9422	0	0	0	0	0	0
23/06/2019	Brazil	MG	8018	0	0	0	0	0	0
30/06/2019	Brazil	MG	5583	0	0	0	0	0	0
07/07/2019	Brazil	MG	3425	0	0	0	0	0	0
14/07/2019	Brazil	MG	2257	0	0	0	0	0	0
21/07/2019	Brazil	MG	1582	0	0	0	0	0	0
28/07/2019	Brazil	MG	1267	0	0	0	0	0	0
04/08/2019	Brazil	MG	988	0	0	0	0	0	0
11/08/2019	Brazil	MG	849	0	0	0	0	0	0
18/08/2019	Brazil	MG	980	0	0	0	0	0	0
25/08/2019	Brazil	MG	814	0	0	0	0	0	0
01/09/2019	Brazil	MG	883	0	0	0	0	0	0
08/09/2019	Brazil	MG	992	0	0	0	0	0	0
15/09/2019	Brazil	MG	993	0	0	0	0	0	0
22/09/2019	Brazil	MG	792	0	0	0	0	0	0
29/09/2019	Brazil	MG	812	0	0	0	0	0	0
06/10/2019	Brazil	MG	770	0	0	0	0	0	0
13/10/2019	Brazil	MG	900	0	0	0	0	0	0
20/10/2019	Brazil	MG	742	0	0	0	0	0	0
27/10/2019	Brazil	MG	684	0	0	0	0	0	0
03/11/2019	Brazil	MG	763	0	0	0	0	0	0
10/11/2019	Brazil	MG	660	0	0	0	0	0	0
17/11/2019	Brazil	MG	805	0	0	0	0	0	0
24/11/2019	Brazil	MG	886	0	0	0	0	0	0
01/12/2019	Brazil	MG	923	0	0	0	0	0	0
08/12/2019	Brazil	MG	1086	0	0	0	0	0	0
15/12/2019	Brazil	MG	1039	0	0	0	0	0	0
22/12/2019	Brazil	MG	860	0	0	0	0	0	0
29/12/2019	Brazil	MG	1078	0	0	0	0	0	0
05/01/2020	Brazil	MG	2046	0	0	0	0	0	0
12/01/2020	Brazil	MG	2611	0	0	0	0	0	0
19/01/2020	Brazil	MG	2979	0	0	0	0	0	0
26/01/2020	Brazil	MG	2900	0	0	0	0	0	0
02/02/2020	Brazil	MG	2048	0	0	0	0	0	0
09/02/2020	Brazil	MG	152	0	0	0	0	0	0
04/01/2015	Brazil	GO	2624	0	0	0	0	0	0
11/01/2015	Brazil	GO	3085	0	0	0	0	0	0
18/01/2015	Brazil	GO	4358	0	0	0	0	0	0
25/01/2015	Brazil	GO	4877	0	0	0	0	0	0
01/02/2015	Brazil	GO	5546	0	0	0	0	0	0
08/02/2015	Brazil	GO	5061	0	0	0	0	0	0
15/02/2015	Brazil	GO	5608	0	0	0	0	0	0
22/02/2015	Brazil	GO	6540	0	0	0	0	0	0
01/03/2015	Brazil	GO	8111	0	0	0	0	0	0
08/03/2015	Brazil	GO	8789	0	0	0	0	0	0
15/03/2015	Brazil	GO	9295	0	0	0	0	0	0
22/03/2015	Brazil	GO	8288	0	0	0	0	0	0
29/03/2015	Brazil	GO	8338	0	0	0	0	0	0
05/04/2015	Brazil	GO	10071	0	0	0	0	0	0
12/04/2015	Brazil	GO	7453	0	0	0	0	0	0
19/04/2015	Brazil	GO	9198	0	0	0	0	0	0
26/04/2015	Brazil	GO	10616	0	0	0	0	0	0
03/05/2015	Brazil	GO	10824	0	0	0	0	0	0
10/05/2015	Brazil	GO	9895	0	0	0	0	0	0
17/05/2015	Brazil	GO	8588	0	0	0	0	0	0
24/05/2015	Brazil	GO	7130	0	0	0	0	0	0
31/05/2015	Brazil	GO	5463	0	0	0	0	0	0
07/06/2015	Brazil	GO	5071	0	0	0	0	0	0
14/06/2015	Brazil	GO	4273	0	0	0	0	0	0
21/06/2015	Brazil	GO	2859	0	0	0	0	0	0
28/06/2015	Brazil	GO	2021	0	0	0	0	0	0
05/07/2015	Brazil	GO	1380	0	0	0	0	0	0
12/07/2015	Brazil	GO	1175	0	0	0	0	0	0
19/07/2015	Brazil	GO	1174	0	0	0	0	0	0
26/07/2015	Brazil	GO	952	0	0	0	0	0	0
02/08/2015	Brazil	GO	791	0	0	0	1	0	1
09/08/2015	Brazil	GO	692	0	0	0	0	0	0
16/08/2015	Brazil	GO	621	0	0	0	0	0	0
23/08/2015	Brazil	GO	491	0	0	0	0	0	0
30/08/2015	Brazil	GO	433	0	0	0	0	0	0
06/09/2015	Brazil	GO	487	0	0	0	0	0	0
13/09/2015	Brazil	GO	494	0	0	0	0	0	0
20/09/2015	Brazil	GO	469	0	0	0	0	0	0
27/09/2015	Brazil	GO	497	0	0	0	0	0	0
04/10/2015	Brazil	GO	537	0	0	0	0	0	0
11/10/2015	Brazil	GO	675	0	0	0	0	0	0
18/10/2015	Brazil	GO	586	0	0	0	0	0	0
25/10/2015	Brazil	GO	463	0	0	0	0	0	0
01/11/2015	Brazil	GO	579	0	0	0	1	0	1
08/11/2015	Brazil	GO	651	0	0	0	0	0	0
15/11/2015	Brazil	GO	732	0	0	0	0	0	0
22/11/2015	Brazil	GO	798	0	0	0	0	0	0
29/11/2015	Brazil	GO	993	0	0	0	0	0	0
06/12/2015	Brazil	GO	1061	0	0	0	0	0	0
13/12/2015	Brazil	GO	896	0	0	0	0	0	0
20/12/2015	Brazil	GO	511	0	0	0	0	0	0
27/12/2015	Brazil	GO	48	0	0	0	0	0	0
03/01/2016	Brazil	GO	4261	0	0	0	0	0	0
10/01/2016	Brazil	GO	4959	0	0	0	0	0	0
17/01/2016	Brazil	GO	5631	0	0	0	0	0	0
24/01/2016	Brazil	GO	6177	0	0	0	0	0	0
31/01/2016	Brazil	GO	7673	0	0	0	0	0	0
07/02/2016	Brazil	GO	8294	0	0	0	0	0	0
14/02/2016	Brazil	GO	10693	0	0	0	0	0	0
21/02/2016	Brazil	GO	10143	0	0	0	0	0	0
28/02/2016	Brazil	GO	9873	0	0	0	0	0	0
06/03/2016	Brazil	GO	9075	0	0	0	0	0	0
13/03/2016	Brazil	GO	8406	0	0	0	0	0	0
20/03/2016	Brazil	GO	7229	0	0	0	0	0	0
27/03/2016	Brazil	GO	7739	0	0	0	0	0	0
03/04/2016	Brazil	GO	7167	0	0	0	0	0	0
10/04/2016	Brazil	GO	6418	0	0	0	0	0	0
17/04/2016	Brazil	GO	5061	0	0	0	0	0	0
24/04/2016	Brazil	GO	4307	0	0	0	0	0	0
01/05/2016	Brazil	GO	3673	0	0	0	0	0	0
08/05/2016	Brazil	GO	3219	0	0	0	0	0	0
15/05/2016	Brazil	GO	2497	0	0	0	0	0	0
22/05/2016	Brazil	GO	1780	0	0	0	0	0	0
29/05/2016	Brazil	GO	1557	0	0	0	0	0	0
05/06/2016	Brazil	GO	1339	0	0	0	0	0	0
12/06/2016	Brazil	GO	1054	0	0	0	0	0	0
19/06/2016	Brazil	GO	909	0	0	0	0	0	0
26/06/2016	Brazil	GO	611	0	0	0	0	0	0
03/07/2016	Brazil	GO	587	0	0	0	0	0	0
10/07/2016	Brazil	GO	507	0	0	0	0	0	0
17/07/2016	Brazil	GO	426	0	0	0	0	0	0
24/07/2016	Brazil	GO	411	0	0	0	0	0	0
31/07/2016	Brazil	GO	415	0	0	0	0	0	0
07/08/2016	Brazil	GO	421	0	0	0	0	0	0
14/08/2016	Brazil	GO	458	0	0	0	0	0	0
21/08/2016	Brazil	GO	428	0	0	0	0	0	0
28/08/2016	Brazil	GO	483	0	0	0	0	0	0
04/09/2016	Brazil	GO	400	0	0	0	0	0	0
11/09/2016	Brazil	GO	496	0	0	0	0	0	0
18/09/2016	Brazil	GO	527	0	0	0	0	0	0
25/09/2016	Brazil	GO	531	0	0	0	0	0	0
02/10/2016	Brazil	GO	527	0	0	0	0	0	0
09/10/2016	Brazil	GO	641	0	0	0	0	0	0
16/10/2016	Brazil	GO	685	0	0	0	0	0	0
23/10/2016	Brazil	GO	665	0	0	0	0	0	0
30/10/2016	Brazil	GO	635	0	0	0	0	0	0
06/11/2016	Brazil	GO	695	0	0	0	0	0	0
13/11/2016	Brazil	GO	778	0	0	0	0	0	0
20/11/2016	Brazil	GO	901	0	0	0	0	0	0
27/11/2016	Brazil	GO	970	0	0	0	0	0	0
04/12/2016	Brazil	GO	1023	0	0	0	0	0	0
11/12/2016	Brazil	GO	1084	0	0	0	0	0	0
18/12/2016	Brazil	GO	829	0	0	0	0	0	0
25/12/2016	Brazil	GO	527	0	0	0	0	0	0
01/01/2017	Brazil	GO	1508	0	0	0	0	0	0
08/01/2017	Brazil	GO	1479	0	0	0	0	0	0
15/01/2017	Brazil	GO	1728	0	0	0	0	0	0
22/01/2017	Brazil	GO	2011	0	0	0	0	0	0
29/01/2017	Brazil	GO	2302	0	0	0	0	0	0
05/02/2017	Brazil	GO	2262	0	0	0	0	0	0
12/02/2017	Brazil	GO	2386	0	0	0	0	0	0
19/02/2017	Brazil	GO	2041	1	1	0	0	1	1
26/02/2017	Brazil	GO	2250	0	0	0	0	0	0
05/03/2017	Brazil	GO	2890	0	0	0	0	0	0
12/03/2017	Brazil	GO	3025	0	0	0	0	0	0
19/03/2017	Brazil	GO	3220	0	0	0	0	0	0
26/03/2017	Brazil	GO	2706	0	0	0	0	0	0
02/04/2017	Brazil	GO	3120	0	0	0	0	0	0
09/04/2017	Brazil	GO	2859	0	0	0	0	0	0
16/04/2017	Brazil	GO	3172	0	0	0	0	0	0
23/04/2017	Brazil	GO	3156	0	0	0	0	0	0
30/04/2017	Brazil	GO	3580	0	0	0	0	0	0
07/05/2017	Brazil	GO	3462	0	0	0	0	0	0
14/05/2017	Brazil	GO	3284	0	0	0	0	0	0
21/05/2017	Brazil	GO	2935	0	0	0	0	0	0
28/05/2017	Brazil	GO	3112	0	0	0	0	0	0
04/06/2017	Brazil	GO	2461	0	0	0	0	0	0
11/06/2017	Brazil	GO	1925	0	0	0	0	0	0
18/06/2017	Brazil	GO	1720	0	0	0	0	0	0
25/06/2017	Brazil	GO	1363	0	0	0	0	0	0
02/07/2017	Brazil	GO	893	0	0	0	0	0	0
09/07/2017	Brazil	GO	793	0	0	0	0	0	0
16/07/2017	Brazil	GO	632	0	0	0	0	0	0
23/07/2017	Brazil	GO	494	0	0	0	0	0	0
30/07/2017	Brazil	GO	530	0	0	0	0	0	0
06/08/2017	Brazil	GO	492	0	0	0	0	0	0
13/08/2017	Brazil	GO	481	0	0	0	0	0	0
20/08/2017	Brazil	GO	434	0	0	0	0	0	0
27/08/2017	Brazil	GO	450	0	0	0	0	0	0
03/09/2017	Brazil	GO	376	0	0	0	0	0	0
10/09/2017	Brazil	GO	432	0	0	0	0	0	0
17/09/2017	Brazil	GO	446	0	0	0	0	0	0
24/09/2017	Brazil	GO	471	0	0	0	0	0	0
01/10/2017	Brazil	GO	507	0	0	0	0	0	0
08/10/2017	Brazil	GO	550	0	0	0	0	0	0
15/10/2017	Brazil	GO	684	0	0	0	0	0	0
22/10/2017	Brazil	GO	532	0	0	0	0	0	0
29/10/2017	Brazil	GO	397	0	0	0	0	0	0
05/11/2017	Brazil	GO	554	0	0	0	0	0	0
12/11/2017	Brazil	GO	575	0	0	0	0	0	0
19/11/2017	Brazil	GO	527	0	0	0	0	0	0
26/11/2017	Brazil	GO	487	0	0	0	0	0	0
03/12/2017	Brazil	GO	571	0	0	0	0	0	0
10/12/2017	Brazil	GO	519	0	0	0	0	0	0
17/12/2017	Brazil	GO	416	0	0	0	0	0	0
24/12/2017	Brazil	GO	213	0	0	0	0	0	0
31/12/2017	Brazil	GO	1094	0	0	0	0	0	0
07/01/2018	Brazil	GO	1583	0	0	0	0	0	0
14/01/2018	Brazil	GO	2217	0	0	0	0	0	0
21/01/2018	Brazil	GO	2490	0	0	0	0	0	0
28/01/2018	Brazil	GO	3053	0	0	0	0	0	0
04/02/2018	Brazil	GO	3192	0	0	0	0	0	0
11/02/2018	Brazil	GO	2219	0	0	0	0	0	0
18/02/2018	Brazil	GO	3694	0	0	0	0	0	0
25/02/2018	Brazil	GO	3958	0	0	0	0	0	0
04/03/2018	Brazil	GO	4265	0	0	0	0	0	0
11/03/2018	Brazil	GO	4584	0	0	0	0	0	0
18/03/2018	Brazil	GO	4125	0	0	0	0	0	0
25/03/2018	Brazil	GO	3504	0	0	0	0	0	0
01/04/2018	Brazil	GO	4788	0	0	0	0	0	0
08/04/2018	Brazil	GO	5055	0	0	0	0	0	0
15/04/2018	Brazil	GO	4790	0	0	0	0	0	0
22/04/2018	Brazil	GO	4656	0	0	0	0	0	0
29/04/2018	Brazil	GO	3842	0	0	0	0	0	0
06/05/2018	Brazil	GO	4872	0	0	0	0	0	0
13/05/2018	Brazil	GO	4507	0	0	0	0	0	0
20/05/2018	Brazil	GO	3867	0	0	0	0	0	0
27/05/2018	Brazil	GO	2493	0	0	0	0	0	0
03/06/2018	Brazil	GO	2605	0	0	0	0	0	0
10/06/2018	Brazil	GO	2163	0	0	0	0	0	0
17/06/2018	Brazil	GO	1936	0	0	0	0	0	0
24/06/2018	Brazil	GO	1539	0	0	0	0	0	0
01/07/2018	Brazil	GO	1015	0	0	0	0	0	0
08/07/2018	Brazil	GO	868	0	0	0	0	0	0
15/07/2018	Brazil	GO	825	0	0	0	0	0	0
22/07/2018	Brazil	GO	629	0	0	0	0	0	0
29/07/2018	Brazil	GO	696	0	0	0	0	0	0
05/08/2018	Brazil	GO	717	0	0	0	0	0	0
12/08/2018	Brazil	GO	580	0	0	0	0	0	0
19/08/2018	Brazil	GO	522	0	0	0	0	0	0
26/08/2018	Brazil	GO	670	0	0	0	0	0	0
02/09/2018	Brazil	GO	483	0	0	0	0	0	0
09/09/2018	Brazil	GO	536	0	0	0	0	0	0
16/09/2018	Brazil	GO	578	0	0	0	0	0	0
23/09/2018	Brazil	GO	708	0	0	0	0	0	0
30/09/2018	Brazil	GO	725	0	0	0	0	0	0
07/10/2018	Brazil	GO	618	0	0	0	0	0	0
14/10/2018	Brazil	GO	751	0	0	0	0	0	0
21/10/2018	Brazil	GO	866	0	0	0	0	0	0
28/10/2018	Brazil	GO	803	0	0	0	0	0	0
04/11/2018	Brazil	GO	1085	1	1	0	0	1	1
11/11/2018	Brazil	GO	923	0	0	0	0	0	0
18/11/2018	Brazil	GO	1269	0	0	0	0	0	0
25/11/2018	Brazil	GO	1456	0	0	0	0	0	0
02/12/2018	Brazil	GO	1414	0	0	0	0	0	0
09/12/2018	Brazil	GO	1694	0	0	0	0	0	0
16/12/2018	Brazil	GO	1736	0	0	0	0	0	0
23/12/2018	Brazil	GO	1218	0	0	0	0	0	0
30/12/2018	Brazil	GO	1587	0	0	0	0	0	0
06/01/2019	Brazil	GO	2556	0	0	0	0	0	0
13/01/2019	Brazil	GO	2445	0	3	0	0	0	3
20/01/2019	Brazil	GO	2653	0	1	0	0	0	1
27/01/2019	Brazil	GO	3272	0	3	0	0	0	3
03/02/2019	Brazil	GO	3356	1	4	0	0	1	4
10/02/2019	Brazil	GO	3844	0	3	0	2	0	5
17/02/2019	Brazil	GO	4254	1	4	0	1	1	5
24/02/2019	Brazil	GO	3964	0	1	0	0	0	1
03/03/2019	Brazil	GO	3194	0	0	0	1	0	1
10/03/2019	Brazil	GO	4619	0	1	0	0	0	1
17/03/2019	Brazil	GO	5616	0	1	0	0	0	1
24/03/2019	Brazil	GO	6349	0	3	0	1	0	4
31/03/2019	Brazil	GO	6670	0	2	0	2	0	4
07/04/2019	Brazil	GO	6615	0	0	0	1	0	1
14/04/2019	Brazil	GO	5315	0	0	0	0	0	0
21/04/2019	Brazil	GO	7259	1	2	0	0	1	2
28/04/2019	Brazil	GO	7109	0	0	0	0	0	0
05/05/2019	Brazil	GO	7532	1	1	0	0	1	1
12/05/2019	Brazil	GO	7547	0	0	0	0	0	0
19/05/2019	Brazil	GO	7306	0	0	0	0	0	0
26/05/2019	Brazil	GO	6640	0	0	0	0	0	0
02/06/2019	Brazil	GO	5525	0	0	0	0	0	0
09/06/2019	Brazil	GO	4864	0	0	0	0	0	0
16/06/2019	Brazil	GO	3234	1	1	0	0	1	1
23/06/2019	Brazil	GO	3376	0	0	0	0	0	0
30/06/2019	Brazil	GO	2304	0	0	0	0	0	0
07/07/2019	Brazil	GO	1603	0	0	0	0	0	0
14/07/2019	Brazil	GO	1454	0	0	0	0	0	0
21/07/2019	Brazil	GO	1126	0	0	0	0	0	0
28/07/2019	Brazil	GO	1129	0	0	0	0	0	0
04/08/2019	Brazil	GO	821	0	0	0	0	0	0
11/08/2019	Brazil	GO	986	0	0	0	0	0	0
18/08/2019	Brazil	GO	901	0	0	0	0	0	0
25/08/2019	Brazil	GO	764	0	0	0	0	0	0
01/09/2019	Brazil	GO	684	0	0	0	0	0	0
08/09/2019	Brazil	GO	703	0	0	0	0	0	0
15/09/2019	Brazil	GO	714	0	0	0	0	0	0
22/09/2019	Brazil	GO	731	0	0	0	0	0	0
29/09/2019	Brazil	GO	829	0	0	0	0	0	0
06/10/2019	Brazil	GO	722	0	0	0	0	0	0
13/10/2019	Brazil	GO	864	0	0	0	0	0	0
20/10/2019	Brazil	GO	768	0	0	0	0	0	0
27/10/2019	Brazil	GO	802	0	0	0	0	0	0
03/11/2019	Brazil	GO	895	0	0	0	0	0	0
10/11/2019	Brazil	GO	848	0	0	0	0	0	0
17/11/2019	Brazil	GO	884	0	0	0	0	0	0
24/11/2019	Brazil	GO	856	0	0	0	0	0	0
01/12/2019	Brazil	GO	920	0	0	0	0	0	0
08/12/2019	Brazil	GO	1039	0	0	0	0	0	0
15/12/2019	Brazil	GO	953	0	0	0	0	0	0
22/12/2019	Brazil	GO	621	0	0	0	0	0	0
29/12/2019	Brazil	GO	903	0	0	0	0	0	0
05/01/2020	Brazil	GO	1436	0	0	0	0	0	0
12/01/2020	Brazil	GO	1626	0	0	0	0	0	0
19/01/2020	Brazil	GO	1723	0	0	0	0	0	0
26/01/2020	Brazil	GO	1741	0	0	0	0	0	0
02/02/2020	Brazil	GO	1230	0	0	0	0	0	0
09/02/2020	Brazil	GO	178	0	0	0	0	0	0
04/01/2015	Brazil	PE	652	0	0	0	0	0	0
11/01/2015	Brazil	PE	813	0	0	0	0	0	0
18/01/2015	Brazil	PE	925	0	0	0	0	0	0
25/01/2015	Brazil	PE	978	0	0	0	0	0	0
01/02/2015	Brazil	PE	1224	0	0	0	0	0	0
08/02/2015	Brazil	PE	1145	0	0	0	0	0	0
15/02/2015	Brazil	PE	1631	0	0	0	0	0	0
22/02/2015	Brazil	PE	2241	0	0	0	0	0	0
01/03/2015	Brazil	PE	3685	0	0	0	0	0	0
08/03/2015	Brazil	PE	4810	0	0	0	0	0	0
15/03/2015	Brazil	PE	5883	0	0	0	0	0	0
22/03/2015	Brazil	PE	6034	0	0	0	0	0	0
29/03/2015	Brazil	PE	6568	0	0	0	0	0	0
05/04/2015	Brazil	PE	7732	0	0	0	0	0	0
12/04/2015	Brazil	PE	7810	0	0	0	0	0	0
19/04/2015	Brazil	PE	8328	0	0	0	0	0	0
26/04/2015	Brazil	PE	7975	0	0	0	0	0	0
03/05/2015	Brazil	PE	7887	0	0	0	0	0	0
10/05/2015	Brazil	PE	6030	0	0	0	0	0	0
17/05/2015	Brazil	PE	5157	0	0	0	0	0	0
24/05/2015	Brazil	PE	3717	0	0	0	0	0	0
31/05/2015	Brazil	PE	3232	0	0	0	0	0	0
07/06/2015	Brazil	PE	2902	0	0	0	0	0	0
14/06/2015	Brazil	PE	2203	0	0	0	0	0	0
21/06/2015	Brazil	PE	1546	0	0	0	0	0	0
28/06/2015	Brazil	PE	1390	0	0	0	0	0	0
05/07/2015	Brazil	PE	1289	0	0	0	0	0	0
12/07/2015	Brazil	PE	1040	0	0	0	0	0	0
19/07/2015	Brazil	PE	916	0	0	0	0	0	0
26/07/2015	Brazil	PE	782	0	0	0	0	0	0
02/08/2015	Brazil	PE	744	0	0	0	0	0	0
09/08/2015	Brazil	PE	758	0	0	0	0	0	0
16/08/2015	Brazil	PE	648	0	0	0	0	0	0
23/08/2015	Brazil	PE	705	0	0	0	0	0	0
30/08/2015	Brazil	PE	1155	0	0	0	0	0	0
06/09/2015	Brazil	PE	1128	0	0	0	0	0	0
13/09/2015	Brazil	PE	1172	0	0	0	0	0	0
20/09/2015	Brazil	PE	934	0	0	0	0	0	0
27/09/2015	Brazil	PE	1174	0	0	0	0	0	0
04/10/2015	Brazil	PE	1162	0	0	0	0	0	0
11/10/2015	Brazil	PE	1172	0	0	0	0	0	0
18/10/2015	Brazil	PE	1518	0	0	0	0	0	0
25/10/2015	Brazil	PE	1991	0	0	0	0	0	0
01/11/2015	Brazil	PE	3087	0	0	0	0	0	0
08/11/2015	Brazil	PE	3537	0	0	0	0	0	0
15/11/2015	Brazil	PE	3085	0	0	0	0	0	0
22/11/2015	Brazil	PE	2797	0	0	0	0	0	0
29/11/2015	Brazil	PE	3179	0	0	0	0	0	0
06/12/2015	Brazil	PE	2564	0	0	0	0	0	0
13/12/2015	Brazil	PE	1598	0	0	0	0	0	0
20/12/2015	Brazil	PE	569	0	0	0	0	0	0
27/12/2015	Brazil	PE	106	0	0	0	0	0	0
03/01/2016	Brazil	PE	7114	0	0	0	0	0	0
10/01/2016	Brazil	PE	7536	0	0	0	0	0	0
17/01/2016	Brazil	PE	8009	0	0	0	0	0	0
24/01/2016	Brazil	PE	8595	0	0	0	0	0	0
31/01/2016	Brazil	PE	9091	0	0	0	0	0	0
07/02/2016	Brazil	PE	10069	0	0	0	0	0	0
14/02/2016	Brazil	PE	9992	0	0	0	0	0	0
21/02/2016	Brazil	PE	9552	0	0	0	0	0	0
28/02/2016	Brazil	PE	7601	0	0	0	0	0	0
06/03/2016	Brazil	PE	5701	0	0	0	0	0	0
13/03/2016	Brazil	PE	4558	0	0	0	0	0	0
20/03/2016	Brazil	PE	3543	0	0	0	0	0	0
27/03/2016	Brazil	PE	2665	0	0	0	0	0	0
03/04/2016	Brazil	PE	2567	0	0	0	0	0	0
10/04/2016	Brazil	PE	1834	0	0	0	0	0	0
17/04/2016	Brazil	PE	1512	0	0	0	0	0	0
24/04/2016	Brazil	PE	1196	0	0	0	0	0	0
01/05/2016	Brazil	PE	1134	0	0	0	0	0	0
08/05/2016	Brazil	PE	919	0	0	0	0	0	0
15/05/2016	Brazil	PE	919	0	0	0	0	0	0
22/05/2016	Brazil	PE	751	0	0	0	0	0	0
29/05/2016	Brazil	PE	681	0	0	0	0	0	0
05/06/2016	Brazil	PE	697	0	0	0	0	0	0
12/06/2016	Brazil	PE	658	0	0	0	0	0	0
19/06/2016	Brazil	PE	502	0	0	0	0	0	0
26/06/2016	Brazil	PE	514	0	0	0	0	0	0
03/07/2016	Brazil	PE	431	0	0	0	0	0	0
10/07/2016	Brazil	PE	477	0	0	0	0	0	0
17/07/2016	Brazil	PE	353	0	0	0	0	0	0
24/07/2016	Brazil	PE	343	0	0	0	0	0	0
31/07/2016	Brazil	PE	374	0	0	0	0	0	0
07/08/2016	Brazil	PE	387	0	0	0	0	0	0
14/08/2016	Brazil	PE	399	0	0	0	0	0	0
21/08/2016	Brazil	PE	342	0	0	0	0	0	0
28/08/2016	Brazil	PE	290	0	0	0	0	0	0
04/09/2016	Brazil	PE	264	0	0	0	0	0	0
11/09/2016	Brazil	PE	255	0	0	0	0	0	0
18/09/2016	Brazil	PE	235	0	0	0	0	0	0
25/09/2016	Brazil	PE	194	0	0	0	0	0	0
02/10/2016	Brazil	PE	219	0	0	0	0	0	0
09/10/2016	Brazil	PE	179	0	0	0	0	0	0
16/10/2016	Brazil	PE	178	0	0	0	0	0	0
23/10/2016	Brazil	PE	177	0	0	0	0	0	0
30/10/2016	Brazil	PE	221	0	0	0	0	0	0
06/11/2016	Brazil	PE	200	0	0	0	0	0	0
13/11/2016	Brazil	PE	178	0	0	0	0	0	0
20/11/2016	Brazil	PE	177	0	0	0	0	0	0
27/11/2016	Brazil	PE	145	0	0	0	0	0	0
04/12/2016	Brazil	PE	185	0	0	0	0	0	0
11/12/2016	Brazil	PE	166	0	0	0	0	0	0
18/12/2016	Brazil	PE	130	0	0	0	0	0	0
25/12/2016	Brazil	PE	76	0	0	0	0	0	0
01/01/2017	Brazil	PE	237	0	0	0	0	0	0
08/01/2017	Brazil	PE	233	0	0	0	0	0	0
15/01/2017	Brazil	PE	232	0	0	0	0	0	0
22/01/2017	Brazil	PE	251	0	0	0	0	0	0
29/01/2017	Brazil	PE	274	0	0	0	0	0	0
05/02/2017	Brazil	PE	282	0	0	0	0	0	0
12/02/2017	Brazil	PE	331	0	0	0	0	0	0
19/02/2017	Brazil	PE	266	0	0	0	0	0	0
26/02/2017	Brazil	PE	299	0	0	0	0	0	0
05/03/2017	Brazil	PE	375	0	0	0	0	0	0
12/03/2017	Brazil	PE	357	0	0	0	0	0	0
19/03/2017	Brazil	PE	436	0	0	0	0	0	0
26/03/2017	Brazil	PE	412	0	0	0	0	0	0
02/04/2017	Brazil	PE	381	0	0	0	0	0	0
09/04/2017	Brazil	PE	350	0	0	0	0	0	0
16/04/2017	Brazil	PE	515	0	0	0	0	0	0
23/04/2017	Brazil	PE	426	0	0	0	0	0	0
30/04/2017	Brazil	PE	532	0	0	0	0	0	0
07/05/2017	Brazil	PE	525	0	0	0	0	0	0
14/05/2017	Brazil	PE	681	0	0	0	0	0	0
21/05/2017	Brazil	PE	537	0	0	0	0	0	0
28/05/2017	Brazil	PE	530	0	0	0	0	0	0
04/06/2017	Brazil	PE	685	0	0	0	0	0	0
11/06/2017	Brazil	PE	564	0	0	0	0	0	0
18/06/2017	Brazil	PE	481	0	0	0	0	0	0
25/06/2017	Brazil	PE	430	0	0	0	0	0	0
02/07/2017	Brazil	PE	391	0	0	0	0	0	0
09/07/2017	Brazil	PE	412	0	0	0	0	0	0
16/07/2017	Brazil	PE	325	0	0	0	0	0	0
23/07/2017	Brazil	PE	281	0	0	0	0	0	0
30/07/2017	Brazil	PE	413	0	0	0	0	0	0
06/08/2017	Brazil	PE	399	0	0	0	0	0	0
13/08/2017	Brazil	PE	369	0	0	0	0	0	0
20/08/2017	Brazil	PE	345	0	0	0	0	0	0
27/08/2017	Brazil	PE	293	0	0	0	0	0	0
03/09/2017	Brazil	PE	265	0	0	0	0	0	0
10/09/2017	Brazil	PE	294	0	0	0	0	0	0
17/09/2017	Brazil	PE	256	0	0	0	0	0	0
24/09/2017	Brazil	PE	221	0	0	0	0	0	0
01/10/2017	Brazil	PE	223	0	0	0	0	0	0
08/10/2017	Brazil	PE	213	0	0	0	0	0	0
